Sto.-nr.;erl.Geschw. PKW;erl. Geschw. LKW;Standort1;Standort2;Standort3;
340;50;50;JF   Marienburg               ;Raderberggürtel ggüb. Schule  ;in Fahrtrichtung Bonner Straße     ;   
341;30;30;JG   Altstadt-Süd             ;Kartäuserwall, Lat.14 - Haus24;in Fahrtrichtung Kartäuserhof      ;   
342;50;50;JH   Mülheim                  ;Clevischer Ring 121           ;in Fahrtrichtung Dünnwalder Straße ;   
343;60;60;JI   Rondorf                  ;Brühler Landstr. Kreuzung L92 ;in Fahrtrichtung stadteinwärts     ;   
344;60;60;JJ   Rondorf                  ;Brühler Landstr. Höhe Haus 100;in Fahrtrichtung stadtauswärts     ;   
345;50;50;JK   Roggendorf/Thenhoven     ;Sinnersdorfer Str AS Worringen;in Fahrtrichtung Thenhoven         ;   
346;50;50;JL   Roggendorf/Thenhoven     ;Sinnersdorfer Str AS Worringen;in Fahrtrichtung Sinnersdorf       ;   
347;50;50;JM   Riehl                    ;MülheimerBrücke Brückenpfeiler;in Fahrtrichtung Riehl             ;   
348;50;50;JN   Mülheim                  ;Bergischer Ring 35-39         ;in Fahrtrichtung Deutz             ;   
349;30;30;JO   Bilderstöckchen          ;Alzeyer Straße, Haus Nr. 25-29;in Fahrtrichtung Escher Straße     ;   
350;30;30;JP   Bilderstöckchen          ;Alzeyer Straße, Haus Nr. 12d  ;in Fahrtrichtung Am Bilderstöckchen;   
351;50;50;JQ   Nippes                   ;Xantener Str., Laterne 21-23  ;in Fahrtrichtung Amsterdamer Straße;   
352;50;50;JR   Nippes                   ;Xantener Str., Laterne 21-23  ;in Fahrtrichtung Niehler Straße    ;   
353;30;30;JS   Höhenhaus                ;Im Weidenbruch, ggü Laterne 36;in Fahrtrichtung Jungbornweg       ;   
354;10;10;JT   Merkenich                ;Merkenicher Ringstr., Haus 129;in Fahrtrichtung Jungbluthstraße   ;   
355;30;30;JU   Dellbrück                ;Dellbrücker Hauptstraße 12    ;in Fahrtrichtung Hatzfeldstraße    ;   
356;30;30;JV   Dellbrück                ;Dellbrücker Hauptstraße 21-25 ;in Fahrtrichtung Hatzfeldstraße    ;   
357;30;30;JW   Dellbrück                ;Dellbrücker Hauptstr. 26-30   ;in Fahrtrichtung Thurner Straße    ;   
358;50;50;JX   Deutz                    ;Gummersbacher Straße Laterne 5;in FR. Deutz-Kalker Straße         ;   
359;30;30;JY   Vogelsang                ;Vogelsanger Straße, Nr. 458   ;in Fahrtrichtung Entenweg          ;   
360;30;30;JZ   Nippes                   ;Niehler Kirchweg, Lat. 26-14  ;in Fahrtrichtung Neusser Straße    ;   
361;30;30;KA   Nippes                   ;Niehler Kirchweg, Lat. 20-26  ;in FR. Friedrich-Karl-Straße       ;   
362;30;30;KB   Heimersdorf              ;Stallagsweg, Haus Nr. 163-169 ;in Fahrtrichtung Zedernweg         ;   
363;30;30;KC   Heimersdorf              ;Stallagsweg, Haus Nr. 179-177 ;in Fahrtrichtung Volkhovener Weg   ;   
364;30;30;KD   Niehl                    ;Sebastianstrasse 203-207      ;in Fahrtrichtung Niehler Strasse   ;   
365;30;30;KE   Niehl                    ;Sebastianstrasse 96 a - 102   ;in Fahrtrichtung Niehler Damm      ;   
366;30;30;KF   Volkhoven/Weiler         ;Fühlinger Weg, Höhe Schule    ;in Fahrtrichtung Weiler Weg        ;   
367;30;30;KG   Volkhoven/Weiler         ;Fühlinger Weg, Höhe Schule    ;in Fahrtrichtung Thujaweg          ;   
368;30;30;KH   Holweide                 ;Piccoloministr., Höhe Haus 283;in Fahrtrichtung Honschaftsstraße  ;   
369;30;30;KI   Holweide                 ;Piccoloministr., geg. Haus 264;in Fahrtrichtung Buschfeldstraße   ;   
370;50;50;KJ   Altstadt-Nord            ;Kyotostraße, neben Schule     ;in Fahrtrichtung Hansaring         ;   
371;50;50;KK   Altstadt-Nord            ;Kyotostraße, Lat. 7 bis Haus 1;in Fahrtrichtung Victoriastraße    ;   
372;30;30;KL   Niehl                    ;Sebastianstraße 215-217       ;in Fahrtrichtung Niehler Damm      ;   
373;30;31;KM   Heimersdorf              ;Volkhovener Weg, Laterne 59-61;in Fahrtrichtung Fritz-Wacker-Str. ;   
374;50;50;KN   Höhenhaus                ;Berliner Straße 488-486       ;in Fahrtrichtung stadteinwärts     ;   
375;50;50;KO   Höhenhaus                ;Berliner Str. Haus Nr. 398    ;in Fahrtrichtung stadtauswärts     ;   
376;50;50;KP   Zollstock                ;Vorgebirgstr. Haus Nr. 149-159;in Fahrtrichtung stadteinwärts     ;   
377;50;50;KQ   Zollstock                ;Vorgebirgstr. Haus Nr. 106-120;in Fahrtrichtung stadtauswärts     ;   
378;30;30;KR   Worringen                ;Bitterstr. Höhe Haus 17-11    ;in Fahrtrichtung Hackhauser Weg    ;   
379;30;30;KS   Worringen                ;Bitterstr. Höhe Haus 13-21    ;in FR. Hackenbroicher Straße       ;   
380;50;50;KT   Lindenthal               ;Kitschburger Str., Laterne 23 ;in Fahrtrichtung Maarweg           ;   
381;50;50;KU   Lindenthal               ;Kitschburger Str., Wildpark   ;in Fahrtrichtung Dürener Straße    ;   
382;50;50;KV   Sülz                     ;Sülzgürtel, Laterne 31-25     ;in Fahrtrichtung Zollstock         ;   
383;30;30;KW   Fühlingen                ;Neusser Landstraße 71         ;in Fahrtrichtung Seeberg           ;   
384;30;30;KX   Ensen                    ;Urbacher Weg, Lat.35 - PSA1548;in Fahrtrichtung Steinstraße       ;   
385;30;30;KY   Porz                     ;Urbacher Weg, Laterne 21 - 25 ;in Fahrtrichtung Kölner Straße     ;   
386;50;50;KZ   Neustadt-Süd             ;Agrippinaufer, Haus Nr 10     ;in Fahrtrichtung Bayenthal         ;   
387;30;30;LA   Bayenthal                ;Alteburger Str., Haus Nr. 343 ;in Fahrtrichtung Tacitusstraße     ;   
388;50;50;LB   Stammheim                ;Stammheimer Ring, Haus Nr. 165;in Fahrtrichtung Flittard          ;   
389;50;50;LC   Stammheim                ;Stammheimer Ring, Haus Nr. 165;in Fahrtrichtung Schloßstraße      ;   
390;80;80;LD   Zündorf                  ;Wahner Str., hinter Reithalle ;in Fahrtrichtung Libur             ;   
391;80;80;LE   Libur                    ;Wahner Straße, vor Holzweg    ;in Fahrtrichtung Zündorf           ;   
392;30;30;LF   Ehrenfeld                ;Venloer Straße 376-436        ;in Fahrtrichtung stadtauswärts     ;   
393;30;30;LG   Ehrenfeld                ;Venloer Straße 437-425        ;in Fahrtrichtung stadteinwärts     ;   
394;50;50;LH   Ehrenfeld                ;Weinsbergerstraße, Lat. 42-46 ;in Fahrtrichtung stadtauswärts     ;   
395;50;50;LI   Ehrenfeld                ;Weinsbergerstraße, Lat. 42-46 ;in Fahrtrichtung stadteinwärts     ;   
396;50;50;LJ   Lindenthal               ;Gleueler Straße, Lat.38 bis 46;in Fahrtrichtung stadtauswärts     ;   
397;50;50;LK   Rodenkirchen             ;Schillingsrotter Straße 39-45 ;in Fahrtrichtung Maternusplatz     ;   
398;50;50;LL   Rodenkirchen             ;Schillingsrotter Straße 39-45 ;in Fahrtrichtung Römerstraße       ;   
399;30;30;LM   Dünnwald                 ;Leuchterstraße 39-31          ;in Fahrtrichtung Berliner Straße   ;   
400;50;50;LN   Zollstock                ;Vorgebirgstraße 202 - 212     ;in Fahrtrichtung stadtauswärts     ;   
401;60;60;LO   Eil                      ;Heumarer Mauspfad/Hirschgraben;in Fahrtrichtung Grengel           ;   
402;50;50;LP   Godorf                   ;Industriestraße/Bunsenstraße  ;in Fahrtrichtung Wesseling         ;   
403;50;50;LQ   Deutz                    ;Deutzer Ring ggü. Laterne Nr.4;in Fahrtrichtung Kalk              ;   
404;30;30;LR   Lindenthal               ;Bachemer Straße 90-84         ;in Fahrtrichtung stadteinwärts     ;   
405;30;30;LS   Lindenthal               ;Bachemer Straße 69-85         ;in Fahrtrichtung stadtauswärts     ;   
406;30;30;LT   Lindenthal               ;Bachemer Straße 124-110       ;in Fahrtrichtung stadteinwärts     ;   
407;30;30;LU   Lindenthal               ;Bachemer Straße 125-137       ;in Fahrtrichtung stadtauswärts     ;   
408;30;30;LV   Lindenthal               ;Theresienstraße 26-30         ;in Fahrtrichtung Dürener Straße    ;   
409;30;30;LW   Lindenthal               ;Theresienstraße 27-30         ;in Fahrtrichtung Leibplatz         ;   
410;50;50;LX   Lindenthal               ;Gleueler Straße 127-109       ;in Fahrtrichtung stadteinwärts     ;   
411;50;50;LY   Lindenthal               ;Gleueler Straße 117-135       ;in Fahrtrichtung stadtauswärts     ;   
412;30;30;LZ   Lindenthal               ;Geibelstraße 12-22            ;in Fahrtrichtung Dürener Straße    ;   
413;30;30;MA   Lindenthal               ;Geibelstraße 25-17            ;in Fahrtrichtung Gleueler Straße   ;   
414;10;10;MB   Merheim                  ;Kratzweg gegenüber Haus Nr. 12;in Fahrtrichtung Hohensyburgstraße ;   
415;10;10;MC   Merheim                  ;Kratzweg neben Haus Nr. 10    ;in Fahrtrichtung Ostmerheimer Str. ;   
416;30;30;MD   Rath/Heumar              ;Rather Mauspfad 16-18         ;in Fahrtrichtung Brück             ;   
417;30;30;ME   Rath/Heumar              ;Rather Mauspfad 24            ;in Fahrtrichtung Porz              ;   
418;30;30;MF   Nippes                   ;Hartwichstraße 70-62          ;in Fahrtrichtung Merheimer Str.    ;   
419;30;30;MG   Neuehrenfeld             ;Takustraße vor Haus Nr. 81-75 ;in Fahrtrichtung Ehrenfeld         ;   
420;30;30;MH   Neuehrenfeld             ;Takustraße vor Haus Nr. 44-62 ;in Fahrtrichtung Iltisstraße       ;   
421;50;50;MI   Zollstock                ;Am Vorgebirgstor, Lat. 10-12  ;in Fahrtrichtung Sülz              ;   
422;50;50;MJ   Buchheim                 ;Berg. Gladbacher Str., Lat.38 ;in Fahrtrichtung Holweide          ;   
423;50;50;MK   Ossendorf                ;Mathias-Brüggen-Straße 59     ;in Fahrtrichtung Militärringstraße ;   
424;50;50;ML   Ossendorf                ;Mathias-Brüggen-Straße 71     ;in Fahrtrichtung Bickendorf        ;   
425;30;30;MM   Porz                     ;Humboldtstr., Don-Bosco-Schule;in Fahrtrichtung Siemensstraße     ;   
426;30;30;MN   Porz                     ;Humboldtstr., Don-Bosco-Schule;in Fahrtrichtung Bonner Straße     ;   
427;30;30;MO   Porz                     ;Königsberger Straße, Höhe KITA;in Fahrtrichtung Breslauer Straße  ;   
428;30;30;MP   Porz                     ;Königsberger Straße 11        ;in Fahrtrichtung Humboldtstraße    ;   
429;30;30;MQ   Wahn                     ;Nachtigallenstraße, Haus 19   ;in Fahrtrichtung Albin-Köbis-Straße;   
430;30;30;MR   Wahn                     ;Nachtigallenstraße, Haus 19   ;in Fahrtrichtung Frankfurter Straße;   
431;50;50;MS   Mülheim                  ;Clevischer Ring 130-134       ;in Fahrtrichtung von-Sparr-Straße  ;   
432;50;50;MT   Mülheim                  ;Clevischer Ring 176           ;in FR. Mülheimer Zubringer         ;   
433;50;50;MU   Lind                     ;Frankfurter Str./Linder Kreuz ;in Fahrtrichtung Troisdorf         ;   
434;50;50;MV   Lind                     ;Frankfurter Straße, BAB-Brücke;in Fahrtrichtung Troisdorf         ;   
435;50;50;MW   Lind                     ;Frankfurter Straße, BAB-Brücke;in Fahrtrichtung Wahn              ;   
436;30;30;MX   Dellbrück                ;Dellbrücker Mauspfad 245      ;in Fahrtrichtung Brück             ;   
437;30;30;MY   Dellbrück                ;Dellbrücker Mauspfad/Spielpl. ;in Fahrtrichtung Brück             ;   
438;30;30;MZ   Dellbrück                ;Dellbrücker Mauspfad 214      ;in FR. Berg.-Gladbacher-Straße     ;   
439;30;30;NA   Sülz                     ;Berrenrather Straße 352       ;in Fahrtrichtung stadteinwärts     ;   
440;30;30;NB   Sülz                     ;Berrenrather Straße 352       ;in Fahrtrichtung stadtauswärts     ;   
441;30;30;NC   Junkersdorf              ;Kölner Weg, Haus Nr. 4-14     ;in Fahrtrichtung Kirchweg          ;   
442;30;30;ND   Junkersdorf              ;Kölner Weg, Haus Nr. 12-2     ;in Fahrtrichtung Am Römerhof       ;   
443;50;50;NE   Gremberghoven            ;Frankfurter Str., S-Bahnbrücke;in Fahrtrichtung Eil               ;   
444;50;50;NF   Gremberghoven            ;Frankfurter Straße, Bayer-AG  ;in Fahrtrichtung Eil               ;   
445;50;50;NG   Gremberghoven            ;Frankfurter Straße, ABC-Tower ;in Fahrtrichtung Eil               ;   
446;50;50;NH   Gremberghoven            ;Frankfurter Straße, ABC-Tower ;in Fahrtrichtung Ostheim           ;   
447;50;50;NI   Gremberghoven            ;Frankfurter Straße, BAB-Brücke;in Fahrtrichtung Eil               ;   
448;30;30;NJ   Sürth                    ;Am Feldrain / Hagebuttenweg   ;in Fahrtrichtung Hammerschmidtstr. ;   
449;30;30;NK   Sürth                    ;Hammerschmidtstraße 60-68     ;in Fahrtrichtung Am Feldrain       ;   
450;50;50;NL   Weiss                    ;Auf dem Klemberg 55-57        ;in Fahrtrichtung Hammerschmidtstr. ;   
451;50;50;NM   Rodenkirchen             ;Hammerschmidtstr., Laterne 1  ;in Fahrtrichtung Am Feldrain       ;   
452;30;30;NN   Dellbrück                ;von-Quad-Str., Höhe Altenheim ;in FR. Untereschbacher Straße      ;   
453;30;30;NO   Finkenberg               ;Theodor-Heuss-Str., Laterne 10;in Fahrtrichtung Humboldtstraße    ;   
454;30;30;NP   Finkenberg               ;Theodor-Heuss-Straße vor Kita ;in Fahrtrichtung Steinstraße       ;   
455;30;30;NQ   Finkenberg               ;Theodor-Heuss-Str.Fußgängerbr.;in Fahrtrichtung Humboldtstraße    ;   
456;60;60;NR   Eil                      ;Bensberger Str. L 489 Km 0,240;in Fahrtrichtung Rösrather Straße  ;   
457;60;60;NS   Eil                      ;Bensberger Straße BAB-Brücke  ;in Fahrtrichtung Rösrather Straße  ;   
458;60;60;NT   Eil                      ;Bensberger Straße BAB-Brücke  ;in Fahrtrichtung Grengel           ;   
459;60;60;NU   Eil                      ;Bensberger Str. L 489 Km 0,290;in Fahrtrichtung Grengel           ;   
460;60;60;NV   Vingst                   ;Vingster Ring ggüb. Laterne 49;in Fahrtrichtung Norden            ;   
461;50;50;NW   Ostheim                  ;Ostheimer Straße ggü. Haus 178;in Fahrtrichtung Vingst            ;   
462;50;50;NX   Ostheim                  ;Ostheimer Straße 182          ;in Fahrtrichtung Heumar            ;   
463;30;30;NY   Rath/Heumar              ;Gröppersgasse Haus Nr. 32-34  ;in Fahrtrichtung Lützerathstraße   ;   
464;30;30;NZ   Rath/Heumar              ;Gröppersgasse Haus Nr. 5-15   ;in Fahrtrichtung Rösrather Straße  ;   
465;50;50;OA   Vingst                   ;Ostheimer Straße 107-125      ;in Fahrtrichtung Kalk              ;   
466;50;50;OB   Vingst                   ;Ostheimer Straße 107-125      ;in Fahrtrichtung Ostheim           ;   
467;30;30;OC   Weiß                     ;Heinrichstraße, Haus Nr. 31-35;in Fahrtrichtung Weißer Hauptstraße;   
468;30;30;OD   Weiß                     ;Heinrichstraße, Haus Nr. 6    ;in Fahrtrichtung Hammerschmidtstr. ;   
469;30;30;OE   Weiß                     ;Heinrichstr., Laterne 10-14   ;in Fahrtrichtung Hammerschmidtstr. ;   
470;30;30;OF   Poll                     ;Am Altenberger Kreuz 14-18    ;in Fahrtrichtung Rolshover Kirchweg;   
471;30;30;OG   Poll                     ;Am Altenberger Kreuz 14       ;in Fahrtrichtung Siegburger Straße ;   
472;30;30;OH   Immendorf                ;Godorfer Straße 58 bis Lat.19 ;in Fahrtrichtung Godorf            ;   
473;30;30;OI   Immendorf                ;Godorfer Str., Haus Nr. 54-52 ;in Fahrtrichtung Rondorf           ;   
474;30;30;OJ   Riehl                    ;Hertha-Kraus-Str., Haus Nr. 33;in Fahrtrichtung Niehl             ;   
475;30;30;OK   Riehl                    ;Hertha-Kraus-Str., Haus Nr. 33;in Fahrtrichtung Slabystraße       ;   
476;30;30;OL   Poll                     ;Mendener Straße 16-18         ;in Fahrtrichtung Geislarer Straße  ;   
477;30;30;OM   Poll                     ;Mendener Straße 3-9           ;in Fahrtrichtung Kielsweg          ;   
478;30;30;ON   Poll                     ;Am Kielshof, Haus Nr. 9-11    ;in Fahrtrichtung Poller Hauptstraße;   
479;30;30;OO   Neustadt-Nord            ;Kaiser-Wilhelm-Ring, Lat.13-5 ;in Fahrtrichtung Hohenzollernring  ;   
480;30;30;OP   Neustadt-Nord            ;Hohenzollernring 72-80        ;in Fahrtrichtung Kaiser-Wilh.-Ring ;   
481;30;30;OQ   Mülheim                  ;Düsseldorfer Str., Lat.116-120;in Fahrtrichtung Leverkusen        ;   
482;30;30;OR   Mülheim                  ;Düsseldorfer Str. 157-147     ;in Fahrtrichtung Keupstr.          ;   
483;30;30;OS   Dellbrück                ;Grafenmühlenweg, 154-156      ;in FR. Bensberger Marktweg         ;   
484;30;30;OT   Dellbrück                ;Grafenmühlenweg 115-113       ;in Fahrtrichtung Hatzfeldstraße    ;   
485;30;30;OU   Grengel                  ;Friedensstraße, Haus Nr. 53   ;in Fahrtrichtung Grengeler Mauspfad;   
486;30;30;OV   Grengel                  ;Hermann-Löns-Str., Laterne 83 ;in Fahrtrichtung Elsdorf           ;   
487;30;30;OW   Grengel                  ;Hermann-Löns-Str., Lat. 81-83 ;in Fahrtrichtung Grengeler Mauspfad;   
488;30;30;OX   Grengel                  ;Hermann-Löns-Str., Lat. 69-71 ;in Fahrtrichtung Grengeler Mauspfad;   
489;30;30;OY   Grengel                  ;Hermann-Löns-Str., Lat. 73-71 ;in Fahrtrichtung Elsdorf           ;   
490;30;30;OZ   Immendorf                ;Immendorfer Hauptstr. 22      ;in Fahrtrichtung Rondorf           ;   
491;30;30;PA   Immendorf                ;Immendorfer Hauptstr. 27      ;in Fahrtrichtung Rondorf           ;   
492;30;30;PB   Immendorf                ;Immendorfer Hauptstr. 23      ;in Fahrtrichtung Godorf            ;   
493;30;30;PC   Rondorf                  ;Rodenkirchener Str. 160       ;in Fahrtrichtung Immendorf         ;   
494;30;30;PD   Rondorf                  ;Rodenkirchener Str. 172       ;in Fahrtrichtung Immendorf         ;   
495;30;30;PE   Müngersdorf              ;Am Lindenweg, Laterne 14-4    ;in Fahrtrichtung Gregor-Mendel-Ring;   
496;30;30;PF   Weidenpesch              ;Schmiedegasse, Laterne 28-22  ;in Fahrtrichtung Neusser Straße    ;   
497;30;30;PG   Weidenpesch              ;Schmiedegasse, Laterne 14-24  ;in Fahrtrichtung Etzelstraße       ;   
498;30;30;PH   Weidenpesch              ;Neusser Straße 604-620        ;in Fahrtrichtung stadtauswärts     ;   
499;30;30;PI   Weidenpesch              ;Neusser Straße 613-589        ;in Fahrtrichtung stadteinwärts     ;   
500;50;50;PJ   Lindenthal               ;Aachener Straße 234-244       ;in Fahrtrichtung stadtauswärts     ;   
501;50;50;PK   Braunsfeld               ;Aachener Straße 445-425       ;in Fahrtrichtung stadteinwärts     ;   
502;50;50;PL   Braunsfeld               ;Aachener Straße 358-360       ;in Fahrtrichtung stadtauswärts     ;   
503;50;50;PM   Braunsfeld               ;Aachener Straße 537-509       ;in Fahrtrichtung stadteinwärts     ;   
504;50;50;PN   Lindenthal               ;Gleueler Straße, Altenzentrum ;in Fahrtrichtung stadteinwärts     ;   
505;50;50;PO   Holweide                 ;Berg. Gladbacher Str. 454-538 ;in Fahrtrichtung stadtauswärts     ;   
506;50;50;PP   Holweide                 ;Berg. Gladbacher Str. 529-503 ;in Fahrtrichtung stadteinwärts     ;   
507;50;50;PQ   Mülheim                  ;Berg. Gladbacher Str. Lat.11-9;in Fahrtrichtung stadteinwärts     ;   
508;30;30;PR   Holweide                 ;Piccoloministraße 326-328     ;in Fahrtrichtung stadtauswärts     ;   
509;30;30;PS   Holweide                 ;Piccoloministraße 344-352     ;in Fahrtrichtung stadtauswärts     ;   
510;30;30;PT   Holweide                 ;Piccoloministraße 376-374     ;in Fahrtrichtung stadteinwärts     ;   
511;30;30;PU   Holweide                 ;Piccoloministraße Lat.35-33   ;in Fahrtrichtung stadteinwärts     ;   
512;30;30;PV   Fühlingen                ;Neusser Landstraße 130        ;in Fahrtrichtung stadtauswärts     ;   
513;50;50;PW   Ensen                    ;Kölner Straße 162-178         ;in Fahrtrichtung Westhoven         ;   
514;50;50;PX   Ensen                    ;Kölner Straße 189-185         ;in Fahrtrichtung Porz              ;   
515;30;30;PY   Bilderstöckchen          ;Escher Straße, Laterne 90-86  ;in Fahrtrichtung Parkgürtel        ;   
516;30;30;PZ   Bilderstöckchen          ;Escher Straße, Laterne 80-84  ;in FR. Schiefersburger Weg         ;   
517;30;30;QA   Nippes                   ;Escher Straße, Haus Nr. 17a-21;in Fahrtrichtung Liebigstraße      ;   
518;30;30;QB   Rath/Heumar              ;Lützerathstraße 181-179       ;in Fahrtrichtung Rösrather Straße  ;   
519;30;30;QC   Rath/Heumar              ;Lützerathstraße 158           ;in Fahrtrichtung Rather Mauspfad   ;   
520;30;30;QD   Holweide                 ;Friedlandstraße 16-14         ;in Fahrtrichtung Buschfeldstraße   ;   
521;30;30;QE   Holweide                 ;Friedlandstraße, ggüb. Haus 18;in Fahrtrichtung Piccoloministraße ;   
522;30;30;QF   Lind                     ;Viehtrift, Haus Nr. 4-14      ;in Fahrtrichtung Linder Mauspfad   ;   
523;30;30;QG   Lind                     ;Viehtrift, Haus Nr. 6-4       ;in Fahrtrichtung Am Linder Kreuz   ;   
524;50;50;QH   Mülheim                  ;Graf-Adolf-Straße 14/16-24    ;in Fahrtrichtung Frankfurter Straße;   
525;50;50;QI   Mülheim                  ;Graf-Adolf-Straße 57-51       ;in Fahrtrichtung Rendsburger Platz ;   
526;50;50;QJ   Mülheim                  ;Kieler Straße, Haus Nr. 22-30 ;in Fahrtrichtung Holsteinstraße    ;   
527;50;50;QK   Mülheim                  ;Kieler Straße, Haus Nr. 13-3  ;in Fahrtrichtung Rendsburger Platz ;   
528;30;30;QL   Wahnheide                ;Guntherstraße, Haus Nr. 55-9  ;in Fahrtrichtung Nibelungenstraße  ;   
529;30;30;QM   Wahnheide                ;Guntherstraße, Haus Nr. 30-78 ;in Fahrtrichtung Heidestraße       ;   
530;70;60;QN   Dellbrück                ;Höhenfelder Mauspfad vor Kurve;in Fahrtrichtung stadteinwärts     ;   
531;30;30;QO   Ossendorf                ;Frohnhofstr., Haus Nr. 134-138;in Fahrtrichtung Mühlenweg         ;   
532;30;30;QP   Ossendorf                ;Frohnhofstr., Haus Nr. 213-159;in Fahrtrichtung Emilstraße        ;   
533;30;30;QQ   Ossendorf                ;Rochusstraße, Laterne 31B-23  ;in Fahrtrichtung Subbelrather Str. ;   
534;30;30;QR   Ossendorf                ;Rochusstraße, Laterne 27-31B  ;in Fahrtrichtung Frohnhofstraße    ;   
535;30;30;QS   Ehrenfeld                ;Alpener Straße, Haus Nr. 16-24;in Fahrtrichtung Subbelrather Str. ;   
536;30;30;QT   Ehrenfeld                ;Alpener Straße, Haus Nr. 27-21;in Fahrtrichtung Venloer Str.      ;   
537;30;30;QU   Neubrück                 ;Europaring, Haus Nr. 98a-138  ;in Fahrtrichtung Georgestraße      ;   
538;30;30;QV   Neubrück                 ;Europaring, Haus Nr. 64-72    ;in Fahrtrichtung Bergengruenstraße ;   
539;30;30;QW   Neubrück                 ;Europaring, Haus Nr. 49-35    ;in FR. Romain-Rolland-Straße       ;   
540;30;30;QX   Neubrück                 ;Europaring, Haus Nr. 44-26    ;in FR. Andreas-Hermes-Straße       ;   
541;30;30;QY   Buchforst                ;Kalk-Mülheimer Str., Lat.61-69;in Fahrtrichtung Heidelberger Str. ;   
542;30;30;QZ   Buchforst                ;Kalk-Mülheimer Str., Lat.67-59;in Fahrtrichtung Autobahnbrücke    ;   
543;30;30;RA   Nippes                   ;Escher Straße, Haus Nr. 17-15 ;in Fahrtrichtung Innere Kanalstraße;   
544;30;30;RB   Porz                     ;Josefstraße, Haus Nr. 26-44   ;in Fahrtrichtung Bergerstraße      ;   
545;30;30;RC   Porz                     ;Josefstraße, Haus Nr. 38      ;in Fahrtrichtung Karlstraße        ;   
546;30;30;RD   Neustadt-Nord            ;Innere Kanalstr.,Lat.149A-159A;in Fahrtrichtung Neusser Straße    ;   
547;50;50;RE   Niehl                    ;Emdener Straße, Laterne 17    ;in Fahrtrichtung Merkenich         ;   
548;50;50;RF   Eil                      ;Frankfurter Str., Lat.413-411 ;in Fahrtrichtung Gremberghoven     ;   
549;50;50;RG   Eil                      ;Frankfurter Str., Lat.413-419 ;in Fahrtrichtung Urbach            ;   
550;30;30;RH   Neustadt-Nord            ;Venloer Wall, Laterne 25-9    ;in Fahrtrichtung Venloer Straße    ;   
551;50;50;RI   Lindenthal               ;Aachener Straße 327-285       ;in Fahrtrichtung stadteinwärts     ;   
552;50;50;RJ   Buchheim                 ;Frankfurter Straße, Lat. 78-86;in Fahrtrichtung Höhenberg         ;   
553;50;50;RK   Zollstock                ;Militärringstraße, Bahnbrücke ;in Fahrtrichtung Raderthal         ;   
554;70;60;RL   Zollstock                ;Militärringstr. L34, km 1,200 ;in Fahrtrichtung Klettenberg       ;   
555;50;50;RM   Höhenberg                ;Frankfurter Straße 274-304    ;in Fahrtrichtung Ostheim           ;   
556;50;50;RN   Höhenberg                ;Frankfurter Straße, Friedhof  ;in Fahrtrichtung Buchheim          ;   
557;50;50;RO   Wahn                     ;Frankfurter Straße 88-100     ;in Fahrtrichtung Urbach            ;   
558;50;50;RP   Wahn                     ;Frankfurter Straße 127-119    ;in Fahrtrichtung Lind              ;   
559;50;50;RQ   Ostheim                  ;Frankfurter Str., Lat.205-215 ;in Fahrtrichtung Porz              ;   
560;50;50;RR   Ostheim                  ;Frankfurter Str., Lat.237-205 ;in Fahrtrichtung Höhenberg         ;   
561;10;10;RS   Kalk                     ;Steprathstraße, Haus Nr. 28-32;in Fahrtrichtung Markt             ;   
562;10;10;RT   Kalk                     ;Steprathstraße, Haus Nr. 18-12;in Fahrtrichtung Kalker Hauptstraße;   
563;10;10;RU   Merheim                  ;Kratzweg, Laterne 9           ;in Fahrtrichtung Ostmerheimer Str. ;   
564;10;10;RV   Merheim                  ;Kratzweg, Laterne 12-10       ;in Fahrtrichtung Hohensyburgstraße ;   
565;30;30;RW   Dellbrück                ;Gierather Straße, Haus Nr. 42 ;in Fahrtrichtung Refrather Straße  ;   
566;30;30;RX   Dellbrück                ;Gierather Straße, Haus Nr. 43 ;in Fahrtrichtung Strundener Weg    ;   
567;30;30;RY   Buchheim                 ;Wuppertaler Straße, Laterne 4 ;in Fahrtrichtung Dellbrücker Straße;   
568;30;30;RZ   Buchheim                 ;Wuppertaler Straße, Lat. 4-6  ;in Fahrtrichtung Herler Ring       ;   
569;30;30;SA   Buchheim                 ;Wuppertaler Straße 15-13      ;in Fahrtrichtung Johanniterstraße  ;   
570;30;30;SB   Buchheim                 ;Wuppertaler Straße 15-15a     ;in Fahrtrichtung Herler Ring       ;   
571;30;30;SC   Buchheim                 ;Dellbrücker Str.,Laterne 18-24;in Fahrtrichtung Wuppertaler Straße;   
572;30;30;SD   Buchheim                 ;Dellbrücker Str.,Laterne 22-18;in Fahrtrichtung Ackerstraße       ;   
573;10;10;SE   Nippes                   ;Werkstattstraße 100-100a      ;in Fahrtrichtung Wendekreis        ;   
574;30;30;SF   Neustadt-Nord            ;Gilbachstraße, Haus Nr. 5-27  ;in Fahrtrichtung Gladbacher Straße ;   
575;50;50;SG   Altstadt-Süd             ;Rothgerberbach, Laterne 6-5   ;in Fahrtrichtung Blaubach          ;   
576;30;30;SH   Neustadt-Nord            ;Theodor-Heuss-Ring 12-52      ;in FR. Konrad-Adenauer-Ufer        ;   
577;50;50;SI   Sülz                     ;Luxemburger Straße 195-189    ;in Fahrtrichtung stadteinwärts     ;   
